acoustic_vector_0,acoustic_vector_1,acoustic_vector_2,acoustic_vector_3,acoustic_vector_4,acoustic_vector_5,acoustic_vector_6,acoustic_vector_7,acousticness,beat_strength,bounciness,danceability,duration,dyn_range_mean,energy,flatness,instrumentalness,key,liveness,loudness,mechanism,mode,organism,release_year,session_id,speechiness,tempo,time_signature,track_id,us_popularity_estimate,valence,y1,y2
-0.5735480785369873,0.2848079800605773,0.24990445375442505,-0.0808766633272171,-0.3376290202140808,0.11642074584960938,-0.33771708607673645,0.2471865266561508,0.05443406477570534,0.5955883264541626,0.6432236433029175,0.8028273582458496,292.7272644042969,9.564706802368164,0.6397270560264587,1.0507379770278933,4.765234552905895e-05,4,0.3418457806110382,-4.526999950408936,0.8513985872268675,minor,0.11190496385097504,2018,,0.02793191373348236,131.98599243164062,4,,99.99346679146132,0.037998296320438385,0,1
-1.0562927722930908,0.38674935698509216,0.3481298089027405,0.2370894700288773,-0.2830270826816559,0.02369093336164952,-0.2544490993022919,0.26695629954338074,0.5071637034416199,0.6062536835670471,0.7231159806251526,0.6354193091392517,173.0,11.58419132232666,0.5437355637550354,1.0124841928482056,7.041163030407915e-08,1,0.26160165667533875,-9.31700038909912,0.21951219439506528,minor,0.6581702828407288,2018,,0.4146507382392883,136.43099975585938,5,,99.87325382430336,0.6503532528877258,0,1
-0.8005011081695556,0.2700841128826141,0.2592967748641968,0.08938009291887282,-0.3246673941612244,0.03054324351251125,-0.43170019984245295,0.23343028128147125,0.4425067901611328,0.5856366753578186,0.6929794549942017,0.7926908731460571,192.97332763671875,10.926849365234377,0.4116950631141663,1.0356050729751587,7.428853859892115e-05,2,0.21855871379375452,-9.30500030517578,0.5518134832382202,major,0.44535571336746216,2018,,0.3641393482685089,135.93699645996094,4,,99.99572494625905,0.3065437376499176,0,1
-0.8583469390869141,0.3176649808883667,0.3262571096420288,0.1033373698592186,-0.2872051298618317,0.031014984473586082,-0.44895192980766296,0.20257021486759186,0.058140065521001816,0.6781286597251892,0.730078637599945,0.7626550197601318,234.58929443359366,10.812087059020996,0.4411254525184631,1.0310852527618408,2.4669937204180314e-09,0,0.04577729478478432,-8.211000442504883,0.462093859910965,major,0.3825724124908447,2018,,0.2564558386802673,86.09300231933594,4,,99.99894812447458,0.5383873581886292,0,-1
-0.7970314025878906,0.4247199296951293,0.34254297614097595,-0.023328457027673718,-0.3152666389942169,0.10782349854707718,-0.3845323622226715,0.18108862638473516,0.7747725844383241,0.6174536347389221,0.6700356602668762,0.8230400085449219,228.66180419921875,9.958457946777344,0.4472361207008361,1.0226525068283079,1.4838404240435919e-05,1,0.0931449756026268,-10.562000274658203,0.673130214214325,minor,0.5946076512336731,2018,,0.12560516595840454,110.05899810791016,4,,99.9714143979918,0.4132385849952698,0,1
-0.815603792667389,0.4286403059959412,0.3337807655334473,0.005816050339490175,-0.3969297111034393,0.048072785139083855,-0.3444775640964508,0.1510203182697296,0.20582278072834007,0.6013014912605286,0.6891475915908813,0.6487626433372498,177.33877563476562,10.634232521057127,0.5577700138092041,1.0118476152420044,1.05175035969296e-06,4,0.15610437095165253,-5.675000190734862,0.21195651590824127,minor,0.5759233832359314,2018,,0.4247631132602692,75.08699798583984,4,,99.990740600306,0.15038934350013733,0,1
-0.837439239025116,0.36829531192779535,0.27146831154823303,0.024429002776741985,-0.29280638694763184,0.0328010730445385,-0.4850781857967377,0.18378430604934687,0.0012657643528655171,0.5358321666717529,0.5655075311660767,0.6544691324234009,177.0341033935547,8.518171310424803,0.5836296677589417,1.0608214139938354,8.435717901988939e-09,6,0.07727768272161485,-7.41099977493286,0.75,minor,0.17677895724773407,2018,,0.0674121081829071,159.8990020751953,4,,99.8621094121999,0.2836930453777313,0,1
-0.7389063835144043,0.33721065521240234,0.4178955852985383,0.09999795258045197,-0.4373037219047545,0.18755641579627996,-0.03175066411495209,0.259452760219574,0.1105431467294693,0.5496990680694579,0.6101484298706055,0.754104733467102,202.87120056152344,9.297994613647461,0.8333276510238646,0.9991210699081422,3.4781230624503227e-06,5,0.21947750449180609,-4.251999855041504,0.6472602486610413,minor,0.26138582825660706,2018,,0.14026825129985807,97.9800033569336,4,,99.97818886238487,0.5658467411994934,0,1
-0.6999046206474304,0.3079178333282471,0.22951675951480865,-0.03711507469415665,-0.3180937170982361,0.04543358460068704,-0.4178971350193024,0.1995606869459152,0.12609778344631195,0.5670689940452576,0.6393783092498779,0.5797876119613647,165.05328369140625,9.772212028503418,0.4685609042644501,1.027344822883606,7.316452683880925e-05,0,0.0989697277545929,-5.946000099182129,0.4042553305625916,minor,0.4305881857872009,2018,,0.10425830632448196,110.572998046875,4,,99.99791876616224,0.369471937417984,0,1
-0.8446362614631651,0.3996683657169342,0.3031599819660187,0.03285171464085579,-0.30910465121269226,0.04813705012202263,-0.4102774858474731,0.21771349012851715,0.19966697692871094,0.5282928347587585,0.6784194111824036,0.6081256866455078,242.5333251953125,11.177003860473633,0.6909854412078859,0.9940305948257446,1.8017813803450353e-13,3,0.14140866696834564,-3.740999937057495,0.4992636144161224,major,0.3811848759651184,2018,,0.4190247058868408,189.6450042724609,4,,99.951806730514,0.7754393815994262,0,1
0.18575219810009005,0.275915265083313,-0.24224308133125305,-0.3843576014041901,0.5802253484725952,0.10718867927789688,-0.25630506873130804,0.22240749001502996,2.690690780582372e-05,0.18396851420402527,0.15019536018371582,0.2157504111528397,328.73333740234375,4.110181808471681,0.9727882742881776,0.8731409907341003,0.4730426967144013,6,0.9482556581497192,-7.13700008392334,0.14763231575489044,major,0.6027149558067322,1993,,0.19201153516769406,74.5790023803711,4,,98.80834726599295,0.23720437288284305,1,0
0.20334920287132266,0.2478353977203369,-0.13607124984264374,-0.4408655166625977,0.6800815463066101,0.18135213851928714,-0.2793354392051697,0.00112543860450387,1.714782956696581e-05,0.2912981510162353,0.2511560916900635,0.3036356568336487,320.9333190917969,5.012511253356934,0.9739955067634584,0.9191509485244752,0.775231897830963,2,0.8923322558403014,-4.874000072479248,0.2823871970176697,major,0.5074288845062256,1974,,0.06810546666383742,145.90899658203125,4,,99.50805357880785,0.5554817914962769,1,0
-0.20383262634277344,0.12726005911827087,0.1768255978822708,-0.04311199858784676,-0.0592697486281395,0.04718388244509697,-0.04556491225957871,0.025914007797837257,0.246983602643013,0.8082093596458435,0.8350494503974915,0.8528409600257874,257.760009765625,12.370526313781738,0.9814468026161194,0.9167963862419128,0.4675006866455078,8,0.3063418865203857,-3.9470000267028813,0.9444444179534912,major,0.179007425904274,1979,,0.07506350427865982,118.19300079345705,4,,99.9963055686821,0.5947321057319641,-1,0
0.13673123717308044,0.13522948324680328,-0.13629429042339325,-0.27842605113983154,0.6192246675491333,0.0916263610124588,-0.2940788269042969,0.018753033131361008,0.00014931385521776974,0.27737921476364136,0.263253390789032,0.3503974676132202,399.0400085449218,5.4062981605529785,0.8198400735855103,0.9380465745925904,0.014554902911186218,9,0.9917713403701782,-8.192999839782713,0.2962542474269867,major,0.4976233839988709,1993,,0.0450260303914547,147.54299926757812,4,,99.04780013502928,0.2442951947450637,-1,0
0.18637317419052124,0.2597242891788483,-0.31314289569854736,-0.4373724758625031,0.7245999574661256,0.1368066668510437,-0.3183024823665619,0.14375033974647522,0.0003294752968940884,0.22973038256168365,0.1978648006916046,0.22562795877456665,252.26666259765625,4.621016502380371,0.9778940081596376,0.8729561567306519,0.00674285227432847,4,0.9593918919563292,-5.9679999351501465,0.2613636255264282,major,0.522294819355011,2006,,0.12405029684305192,146.6580047607422,4,,94.79079554873941,0.21227100491523745,-1,0
0.0825904607772827,-0.10711277276277542,0.006530043203383684,-0.058731116354465485,0.4657422602176666,0.0015916909324005244,-0.25589123368263245,-0.29530876874923706,0.10029935836791992,0.3278624713420868,0.33404749631881714,0.3761768341064453,398.13333129882807,6.192843914031982,0.9167654514312744,0.888411283493042,4.606482616509311e-05,9,0.8171824812889099,-7.754000186920166,0.19148936867713928,major,0.5760856866836548,2009,,0.2390210479497909,133.96600341796878,4,,93.86047437302307,0.16721174120903015,1,0
0.03969080001115799,-0.660138189792633,0.08425528556108472,0.477194756269455,0.7191750407218933,-0.21892854571342468,-0.3820928931236267,-0.6302840709686279,0.2944592833518981,0.6244454383850098,0.6728706359863281,0.6094345450401306,164.5466766357422,9.9487247467041,0.5375454425811768,0.8942496776580809,5.914425060815631e-10,3,0.19028222560882568,-15.645999908447266,0.2626262605190277,major,0.5614384412765503,1957,,0.03915493190288544,85.10600280761719,4,,99.87716699426262,0.880596160888672,1,0
-0.053975291550159454,-0.6618332862854004,0.18278875946998605,0.5112502574920654,0.6854045987129211,-0.17558616399765015,-0.4145413935184479,-0.4174228608608245,0.4768556952476502,0.42427727580070496,0.5449309349060057,0.5615980625152588,142.39999389648438,9.050052642822264,0.7220547795295715,0.961706280708313,0.0043330853804945954,5,0.14171011745929718,-6.3959999084472665,0.3387622237205505,minor,0.5764662623405457,1965,,0.0416749119758606,150.2310028076172,4,,98.36545137675628,0.8460724949836731,1,0
0.1600389927625656,-0.03581587597727776,-0.14873899519443512,-0.07156820595264435,0.2280653268098831,0.09259893745183943,0.007295567076653242,0.2458333522081375,0.06042509526014327,0.3186279833316803,0.3779072165489197,0.3673668205738068,885.4266967773436,6.963796615600586,0.9221804141998292,0.9093534350395202,0.463556319475174,0,0.7077428102493286,-6.245999813079834,0.19272726774215693,major,0.5724248886108398,2013,,0.13482174277305606,157.6580047607422,4,,90.86125879230828,0.6054892539978027,1,0
0.12213355302810668,-0.18674294650554651,0.3103920817375183,0.09859024733304976,0.17637211084365845,0.059121936559677124,-0.08900865912437439,-0.2937725782394409,0.04683699831366539,0.3242351710796356,0.3273554742336273,0.5554351806640625,369.4400024414063,6.110074043273926,0.9740474224090576,0.8980256915092467,0.13413995504379272,7,0.8987131714820861,-5.65500020980835,0.4073506891727448,minor,0.42037299275398254,2004,,0.14025388658046722,117.63200378417969,4,,98.75618292514262,0.4206370711326599,1,0
0.1600389927625656,-0.03581587597727776,-0.14873899519443512,-0.07156820595264435,0.2280653268098831,0.09259893745183943,0.007295567076653242,0.2458333522081375,0.06042509526014327,0.3186279833316803,0.3779072165489197,0.3673668205738068,885.4266967773436,6.963796615600586,0.9221804141998292,0.9093534350395202,0.463556319475174,0,0.7077428102493286,-6.245999813079834,0.19272726774215693,major,0.5724248886108398,2013,,0.13482174277305606,157.6580047607422,4,,90.86125879230828,0.6054892539978027,0,-1
0.12213355302810668,-0.18674294650554651,0.3103920817375183,0.09859024733304976,0.17637211084365845,0.059121936559677124,-0.08900865912437439,-0.2937725782394409,0.04683699831366539,0.3242351710796356,0.3273554742336273,0.5554351806640625,369.4400024414063,6.110074043273926,0.9740474224090576,0.8980256915092467,0.13413995504379272,7,0.8987131714820861,-5.65500020980835,0.4073506891727448,minor,0.42037299275398254,2004,,0.14025388658046722,117.63200378417969,4,,98.75618292514262,0.4206370711326599,0,-1
0.06484971195459363,-0.7104520201683046,0.08090173453092575,0.5056183934211731,0.6516851782798767,-0.19136606156826014,-0.3735320270061493,-0.4290791153907776,0.7564289569854736,0.4205524921417236,0.4804628789424896,0.5213837623596193,226.09332275390625,7.9222540855407715,0.8765234947204591,0.8956674933433533,7.059157724143005e-06,2,0.9146313667297364,-7.111999988555907,0.3190183937549591,minor,0.7196946144104004,2015,,0.26271679997444153,144.2740020751953,4,,93.12564764128895,0.6895230412483215,0,1
-0.0946263894438744,-0.2752845585346221,0.4137339293956757,0.22091503441333768,0.174448624253273,0.006078514736145735,-0.1855749636888504,-0.3330418169498444,0.29087331891059875,0.4918672740459442,0.5554790496826172,0.6659650206565857,226.2133331298828,8.714969635009767,0.7139965891838074,0.9678511619567872,0.021186836063861847,4,0.12823879718780518,-9.447999954223633,0.4143835604190825,minor,0.4623602032661438,1972,,0.06172396615147591,89.01799774169923,4,,99.9758245550112,0.6903375387191772,0,-1
0.2053861320018769,0.31631866097450256,-0.0812271162867546,-0.4372529089450836,0.5896669030189514,0.18240043520927424,-0.20028236508369449,0.09051690995693208,0.005426377989351749,0.367777019739151,0.3221574127674103,0.4822054505348206,252.4933319091797,5.583566188812256,0.6167648434638977,0.952943742275238,0.00014574313536286354,4,0.284067839384079,-12.930999755859375,0.3333333432674408,minor,0.4714201390743256,1984,,0.045783821493387215,125.6969985961914,4,,99.97562672521057,0.7178568243980408,0,1
0.07745590060949326,-0.4054282605648041,0.017300093546509743,0.12891453504562378,0.6641363501548767,-0.011635350994765759,-0.44693487882614136,-0.3307317495346069,0.00255284970626235,0.3664399087429047,0.31736692786216736,0.4375204145908356,240.8000030517578,5.499776840209961,0.8047798871994019,0.954716682434082,5.688392411684618e-05,8,0.08424798399209976,-6.236999988555907,0.2745591998100281,major,0.5129672884941101,1968,,0.0624050609767437,113.25299835205078,4,,99.99753758191221,0.5644569396972656,0,1
0.2053861320018769,0.31631866097450256,-0.0812271162867546,-0.4372529089450836,0.5896669030189514,0.18240043520927424,-0.20028236508369449,0.09051690995693208,0.005426377989351749,0.367777019739151,0.3221574127674103,0.4822054505348206,252.4933319091797,5.583566188812256,0.6167648434638977,0.952943742275238,0.00014574313536286354,4,0.284067839384079,-12.930999755859375,0.3333333432674408,minor,0.4714201390743256,1984,,0.045783821493387215,125.6969985961914,4,,99.97562672521057,0.7178568243980408,0,-1
0.07745590060949326,-0.4054282605648041,0.017300093546509743,0.12891453504562378,0.6641363501548767,-0.011635350994765759,-0.44693487882614136,-0.3307317495346069,0.00255284970626235,0.3664399087429047,0.31736692786216736,0.4375204145908356,240.8000030517578,5.499776840209961,0.8047798871994019,0.954716682434082,5.688392411684618e-05,8,0.08424798399209976,-6.236999988555907,0.2745591998100281,major,0.5129672884941101,1968,,0.0624050609767437,113.25299835205078,4,,99.99753758191221,0.5644569396972656,0,-1
0.23807725310325625,-0.16668282449245453,-0.14400580525398254,-0.14718367159366608,0.56026291847229,0.02579800225794316,-0.2813376784324646,-0.3116741478443146,0.061597131192684174,0.2782283127307892,0.2568278312683105,0.3080392181873321,577.0133056640625,5.277580738067627,0.5825478434562683,0.9861420392990112,0.0012328190496191382,9,0.9755362272262572,-10.307000160217283,0.13093709945678714,minor,0.6160619258880615,2003,,0.043028350919485085,106.66100311279295,4,,99.72339051263279,0.22942376136779785,0,-1
0.15292766690254211,0.04707320034503937,-0.16581030189990995,-0.2915070056915283,0.6808070540428162,0.09301579743623732,-0.334021270275116,-0.13239149749279022,0.038945265114307404,0.3579109311103821,0.32777950167655945,0.4760855734348297,277.92001342773443,5.803536415100098,0.7845097184181213,0.955784022808075,0.010820019990205765,4,0.9708963632583618,-10.465999603271484,0.322896271944046,major,0.4795759618282318,1977,,0.04879578202962875,126.65200042724608,4,,94.71167649545698,0.6083723306655884,0,-1
-0.8586396574974059,0.2605278193950653,0.21795666217803955,0.14713647961616516,-0.3256020247936249,-0.07057996839284897,-0.5511897802352905,0.14650478959083554,0.03503891080617905,0.8366923332214355,0.8856596946716307,0.9636182188987732,142.2731170654297,14.753515243530273,0.3456858694553375,1.0345362424850464,6.035584532160243e-11,5,0.108256995677948,-9.309000015258787,0.6752136945724487,minor,0.2309912145137787,2018,,0.5299239158630371,119.95800018310548,4,,99.99997265766984,0.5620201826095581,-1,0
-0.9074494242668154,0.3617948889732361,0.258636474609375,0.1538669317960739,-0.2897319793701172,-0.034551091492176056,-0.3293566703796387,0.1885546296834945,0.14906901121139526,0.837210774421692,0.8228266835212708,0.8796806335449219,172.8000030517578,11.303714752197266,0.4283974766731263,1.0481544733047483,5.072279964224435e-05,9,0.11374735087156294,-8.27999973297119,0.876447856426239,major,0.13690634071826935,2017,,0.2061283737421036,100.00700378417969,4,,99.99989384742405,0.3331327438354492,1,0
-0.8372467756271362,0.3457627594470977,0.2501388490200043,0.03991151601076126,-0.2930498719215393,0.005299067124724388,-0.5202693939208984,0.1659480780363083,0.0847399979829788,0.6387757658958435,0.7100328803062439,0.8409474492073059,243.8369140625,10.752804756164553,0.7279024720191954,1.0212301015853882,4.071245771064547e-11,7,0.1491215080022812,-3.369999885559082,0.6610169410705566,major,0.2470732480287552,2016,,0.048392374068498605,130.04899597167972,4,,99.99981986229534,0.4298423826694489,-1,0
-0.7001766562461853,0.2402585595846176,0.13497009873390198,0.1094316840171814,-0.19057334959506989,-0.058016199618577964,-0.4258212447166442,0.06067295745015144,0.11477163434028625,0.652829110622406,0.7636533379554749,0.7193076014518738,216.72685241699216,12.353328704833984,0.4968738853931427,1.0044751167297363,5.6271745076108564e-12,8,0.08983255922794342,-7.66099977493286,0.3452380895614624,major,0.4700455665588378,2018,,0.681258499622345,81.6510009765625,4,,99.99915399613708,0.3445947468280792,1,0
-0.8924961090087891,0.30451035499572754,0.20831988751888275,0.15172095596790314,-0.2666182219982147,-0.027887770906090736,-0.490399569272995,0.14540816843509674,0.001040372997522354,0.7626796364784241,0.832226037979126,0.9217076301574708,181.26339721679688,13.32425022125244,0.5806356072425842,1.032611846923828,5.857909854967147e-05,10,0.10482330620288847,-7.494999885559082,0.7849462628364563,major,0.15206775069236755,2018,,0.2697807848453522,140.02200317382812,4,,99.99992279812656,0.595008134841919,-1,0
-0.8437823057174682,0.37604984641075134,0.2925236225128173,0.03445369377732277,-0.27250346541404724,0.07124819606542587,-0.466899186372757,0.16055385768413544,0.14885255694389346,0.5768207907676697,0.6738365888595581,0.7448267340660094,221.96812438964844,10.508597373962402,0.6499553918838501,1.0107241868972778,3.2690548046332432e-09,0,0.10667527467012404,-5.992000102996825,0.792635679244995,minor,0.18049523234367368,2017,,0.2268866896629333,159.99400329589844,4,,99.98463200207121,0.5209026336669922,-1,0
-0.7931138873100282,0.34164631366729736,0.19910222291946408,0.05547596886754036,-0.3448468744754791,-0.0011569003108888865,-0.4019631147384644,0.2047537863254547,0.041698373854160316,0.7033753991127014,0.7666769027709962,0.8537610173225402,260.45333862304693,11.614130020141602,0.6450961232185364,1.0072728395462036,0.00011488154996186496,6,0.10271775722503662,-8.020999908447267,0.791208803653717,minor,0.15055318176746368,2014,,0.14102336764335632,142.05299377441406,4,,99.99456209304056,0.569233238697052,1,0
-0.7719855904579161,0.3588314652442932,0.30890125036239624,0.20112526416778564,-0.21428652107715607,0.07565317302942276,0.08537383377552032,0.22619253396987915,0.09900114685297012,0.6357472538948059,0.6969361305236816,0.815679132938385,253.39028930664062,10.430471420288086,0.7263802289962769,1.0016111135482788,2.3824351558232593e-07,5,0.37157660722732544,-3.997999906539917,0.695121943950653,minor,0.2266625761985779,2018,,0.1294386237859726,136.04800415039062,4,,99.999964615808,0.6500869989395142,-1,0
-0.8376560807228088,0.3300033807754517,0.30536213517189026,0.10130763798952104,-0.34582608938217163,-0.0034068000968545675,-0.4522630274295807,0.08251024037599564,0.1074455976486206,0.3574399352073669,0.3787195682525635,0.5653436183929443,273.13333129882807,6.699171543121338,0.8728029131889342,0.9492391347885132,5.1704503789551375e-08,5,0.331937313079834,-5.9060001373291025,0.5313725471496582,minor,0.3399678170681,2006,,0.43396157026290894,130.4219970703125,5,,99.9958680913994,0.7545982599258424,1,0
-0.7789357900619507,0.3081093430519104,0.2278880774974823,0.06808493286371231,-0.313512921333313,0.028850909322500225,-0.4042952358722687,0.2337588518857956,0.3373827934265137,0.5741841197013855,0.611915647983551,0.7223415970802307,313.5466613769531,9.09607982635498,0.3313974142074585,1.0568125247955322,0.28269103169441223,8,0.14596675336360931,-7.789000034332275,0.6738794445991516,major,0.3317994773387909,2016,,0.0725487172603607,143.9739990234375,4,,99.99898511703891,0.10248132050037384,1,0
-0.8376560807228088,0.3300033807754517,0.30536213517189026,0.10130763798952104,-0.34582608938217163,-0.0034068000968545675,-0.4522630274295807,0.08251024037599564,0.1074455976486206,0.3574399352073669,0.3787195682525635,0.5653436183929443,273.13333129882807,6.699171543121338,0.8728029131889342,0.9492391347885132,5.1704503789551375e-08,5,0.331937313079834,-5.9060001373291025,0.5313725471496582,minor,0.3399678170681,2006,,0.43396157026290894,130.4219970703125,5,,99.9958680913994,0.7545982599258424,0,-1
-0.7789357900619507,0.3081093430519104,0.2278880774974823,0.06808493286371231,-0.313512921333313,0.028850909322500225,-0.4042952358722687,0.2337588518857956,0.3373827934265137,0.5741841197013855,0.611915647983551,0.7223415970802307,313.5466613769531,9.09607982635498,0.3313974142074585,1.0568125247955322,0.28269103169441223,8,0.14596675336360931,-7.789000034332275,0.6738794445991516,major,0.3317994773387909,2016,,0.0725487172603607,143.9739990234375,4,,99.99898511703891,0.10248132050037384,0,1
-0.8498409390449525,0.3601979613304139,0.2987479567527771,0.0816868245601654,-0.250380277633667,0.06748387217521667,-0.3761353492736816,0.21144165098667145,0.04644590616226196,0.457194447517395,0.5063565373420715,0.6303210854530334,221.0,8.091255187988281,0.7818056344985963,0.9949763417243956,2.444377478205695e-10,6,0.09437818825244904,-4.046000003814696,0.5596708059310913,minor,0.3130870759487152,2017,,0.22468474507331848,150.0760040283203,4,,99.98253307613743,0.6572123169898986,0,-1
-0.8307771086692809,0.3308348059654236,0.25862523913383484,0.10425503551959993,-0.2800688147544861,0.0469820648431778,-0.3751959502696991,0.21635007858276367,0.29422831535339355,0.610103964805603,0.6901176571846008,0.7597377896308899,161.98971557617188,10.556177139282227,0.475587248802185,1.0522198677062988,4.716896873091513e-10,8,0.10021762549877168,-8.102999687194824,0.6023392081260681,major,0.3497888147830963,2017,,0.24069494009017944,147.00999450683594,4,,99.99711457998072,0.3537566065788269,0,-1
-0.8461534976959229,0.335140585899353,0.25393092632293696,0.07271373271942137,-0.2871309518814087,0.006493345368653536,-0.5050674676895142,0.15079466998577118,0.12451183050870895,0.5973550081253052,0.6110406517982482,0.752268373966217,240.3753662109375,8.842415809631348,0.7047806978225708,1.0124622583389282,1.253426029634852e-09,1,0.09189554303884503,-4.89300012588501,0.6477023959159851,minor,0.2642127871513367,2017,,0.13776403665542605,129.96600341796878,4,,99.99236023127558,0.6935291290283203,0,1
-0.831907570362091,0.3324432075023651,0.2530723512172699,0.0669194906949997,-0.2514982521533966,0.028876567259430882,-0.4832835495471954,0.18441693484783173,0.12727108597755432,0.6213206648826599,0.6131104826927185,0.689401388168335,188.8321533203125,8.633461952209473,0.6567417979240417,1.049162983894348,4.598251033410827e-13,5,0.16567569971084595,-3.631999969482421,0.6000000238418579,minor,0.2968147099018097,2017,,0.039415251463651664,77.50900268554686,4,,99.98859181482901,0.2336076647043228,0,1
